Order_ID,Customer_ID,Order_Date,Category,Product_Name,Quantity,Price,Total_Amount,Discount_Percent,Final_Amount,Payment_Method,Order_Status,Rating
ORD003820,CUST00013,2023-06-01,Clothing,Jeans,4,3697.18,14788.72,20.0,11830.98,Net Banking,Returned,
ORD003821,CUST00475,2024-01-09,Home,Lamp,2,4018.12,8036.24,10.0,7232.62,UPI,Cancelled,
ORD003822,CUST00165,2024-07-10,Clothing,Jeans,1,1435.97,1435.97,20.0,1148.78,Net Banking,Delivered,1.0
ORD003823,CUST00761,2023-06-20,Books,Non-Fiction,5,1109.25,5546.25,0.0,5546.25,COD,Delivered,4.0
ORD003824,CUST00229,2024-04-28,Clothing,Shirt,1,4097.17,4097.17,5.0,3892.31,COD,Delivered,1.0
ORD003825,CUST00176,2023-12-28,Sports,Cricket Bat,4,6899.96,27599.84,5.0,26219.85,UPI,Shipped,
ORD003826,CUST00153,2023-01-07,Clothing,Shirt,2,512.01,1024.02,10.0,921.62,Net Banking,Delivered,5.0
ORD003827,CUST00303,2024-11-20,Electronics,Smartwatch,3,27602.68,82808.04,0.0,82808.04,Debit Card,Delivered,4.0
ORD003828,CUST00781,2023-03-09,Clothing,Jeans,3,3331.54,9994.62,0.0,9994.62,UPI,Delivered,1.0
ORD003829,CUST00701,2023-03-24,Sports,Yoga Mat,3,782.52,2347.56,5.0,2230.18,Credit Card,Delivered,5.0
ORD003830,CUST00788,2024-03-15,Clothing,Jacket,2,3695.02,7390.04,5.0,7020.54,Debit Card,Processing,
ORD003831,CUST00014,2023-05-18,Clothing,Jeans,4,2382.54,9530.16,0.0,9530.16,UPI,Delivered,5.0
ORD003832,CUST00237,2024-11-16,Electronics,Laptop,2,35505.16,71010.32,15.0,60358.77,Debit Card,Delivered,3.0
ORD003833,CUST00203,2024-08-11,Home,Rug,2,10595.93,21191.86,10.0,19072.67,Net Banking,Delivered,2.0
ORD003834,CUST00870,2023-04-25,Books,Comics,5,239.18,1195.9,0.0,1195.9,Net Banking,Processing,
ORD003835,CUST00433,2024-04-27,Home,Lamp,5,18754.27,93771.35,0.0,93771.35,UPI,Shipped,
ORD003836,CUST00212,2023-09-16,Electronics,Laptop,3,13308.57,39925.71,0.0,39925.71,Credit Card,Delivered,4.0
ORD003837,CUST00401,2023-02-01,Clothing,Jacket,1,3111.28,3111.28,0.0,3111.28,UPI,Delivered,3.0
ORD003838,CUST00566,2024-05-16,Electronics,Laptop,1,5712.74,5712.74,5.0,5427.1,Debit Card,Delivered,4.0
ORD003839,CUST00851,2024-08-23,Sports,Yoga Mat,1,2964.37,2964.37,0.0,2964.37,Credit Card,Delivered,1.0
ORD003840,CUST00326,2024-09-22,Electronics,Laptop,4,32986.49,131945.96,,131945.96,Net Banking,Delivered,2.0
ORD003841,CUST00126,2024-01-17,Home,Sofa,3,25257.26,75771.78,5.0,71983.19,Debit Card,Delivered,2.0
ORD003842,CUST00677,2024-05-30,Books,Comics,3,1416.08,4248.24,20.0,3398.59,Debit Card,Shipped,
ORD003843,CUST00664,2023-12-25,Home,Rug,2,19442.87,38885.74,20.0,31108.59,Credit Card,Cancelled,
ORD003844,CUST00872,2023-06-28,Sports,Yoga Mat,4,4937.91,19751.64,5.0,18764.06,Debit Card,Cancelled,
ORD003845,CUST00048,2023-12-04,Sports,Bicycle,1,2044.35,2044.35,0.0,2044.35,UPI,Shipped,
ORD003846,CUST00703,2024-04-01,Home,Lamp,4,25209.9,100839.6,5.0,95797.62,COD,Shipped,
ORD003847,CUST00412,2023-10-10,Electronics,Smartphone,4,11675.61,46702.44,20.0,37361.95,Credit Card,Delivered,1.0
ORD003848,CUST00261,2024-06-03,Home,Table,5,24267.91,121339.55,0.0,121339.55,COD,Delivered,5.0
ORD003849,CUST00443,2023-05-15,Electronics,Tablet,3,40124.22,120372.66,0.0,120372.66,Debit Card,Delivered,3.0
ORD003850,CUST00983,2024-09-02,Sports,Yoga Mat,3,11638.43,34915.29,0.0,34915.29,Credit Card,Processing,
ORD003851,CUST00813,2023-11-25,Home,Table,4,17342.4,69369.6,5.0,65901.12,COD,Delivered,1.0
ORD003852,CUST00110,2024-08-29,Sports,Football,4,3231.32,12925.28,0.0,12925.28,Debit Card,Shipped,
ORD003853,CUST00313,2023-05-27,Sports,Bicycle,4,5304.69,21218.76,0.0,21218.76,UPI,Delivered,1.0
ORD003854,CUST00090,2024-01-01,Home,Chair,5,1016.31,5081.55,0.0,5081.55,COD,Returned,
ORD003855,CUST00972,2023-12-23,Electronics,Smartphone,1,40061.21,40061.21,0.0,40061.21,Debit Card,Delivered,2.0
ORD003856,CUST00207,2024-01-20,Home,Chair,5,21570.28,107851.4,0.0,107851.4,COD,Delivered,4.0
ORD003857,CUST00444,2024-11-18,Sports,Football,2,11350.83,22701.66,15.0,19296.41,COD,Delivered,5.0
ORD003858,CUST00633,2023-10-15,Sports,Dumbbells,4,3795.58,15182.32,10.0,13664.09,Credit Card,Delivered,2.0
ORD003859,CUST00749,2024-08-14,Books,Magazine,4,985.59,3942.36,0.0,3942.36,COD,Processing,
ORD003860,CUST00108,2024-12-13,Sports,Cricket Bat,3,13642.26,40926.78,15.0,34787.76,Credit Card,Delivered,2.0
ORD003861,CUST00217,2024-06-15,Books,Non-Fiction,5,1079.79,5398.95,5.0,5129.0,Debit Card,Delivered,5.0
ORD003862,CUST00882,2024-10-29,Books,Textbook,5,865.73,4328.65,10.0,3895.78,UPI,Delivered,5.0
ORD003863,CUST00479,2024-12-29,Home,Chair,1,21203.62,21203.62,0.0,21203.62,COD,Cancelled,
ORD003864,CUST00005,2023-10-19,Books,Fiction,5,508.38,2541.9,10.0,2287.71,COD,Delivered,3.0
ORD003865,CUST00801,2023-11-14,Clothing,Jacket,3,1906.85,5720.55,0.0,5720.55,Credit Card,Delivered,5.0
ORD003866,CUST00928,2024-01-30,Clothing,Shirt,2,3847.18,7694.36,0.0,7694.36,UPI,Delivered,2.0
ORD003867,CUST00305,2024-08-04,Sports,Bicycle,3,7052.91,21158.73,0.0,21158.73,Net Banking,Delivered,3.0
ORD003868,CUST00256,2023-08-03,Home,Sofa,5,17812.43,89062.15,0.0,89062.15,COD,Cancelled,
ORD003869,CUST00642,2023-02-25,Sports,Cricket Bat,5,10804.26,54021.3,10.0,48619.17,COD,Delivered,5.0
ORD003870,CUST00990,2024-04-06,Home,Lamp,3,11552.35,34657.05,15.0,29458.49,Debit Card,Delivered,4.0
ORD003871,CUST00338,2023-03-15,Home,Lamp,5,20313.8,101569.0,0.0,101569.0,COD,Delivered,2.0
ORD003872,CUST00314,2023-02-28,Sports,Football,2,1064.68,2129.36,10.0,1916.42,Credit Card,Returned,
ORD003873,CUST00861,2023-04-07,Home,Rug,4,14505.06,58020.24,0.0,58020.24,Debit Card,Processing,
ORD003874,CUST00027,2024-06-04,Sports,Cricket Bat,4,9583.06,38332.24,5.0,36415.63,Net Banking,Delivered,2.0
ORD003875,CUST00196,2023-11-26,Clothing,Jeans,5,3719.73,18598.65,15.0,15808.85,Debit Card,Delivered,4.0
ORD003876,CUST00596,2024-07-21,Books,Magazine,2,985.22,1970.44,10.0,1773.4,Credit Card,Delivered,2.0
ORD003877,CUST00090,2024-11-30,Sports,Bicycle,2,14995.33,29990.66,0.0,29990.66,UPI,Shipped,
ORD003878,CUST00470,2023-05-02,Clothing,Dress,3,1911.03,5733.09,0.0,5733.09,Net Banking,Delivered,5.0
ORD003879,CUST00707,2023-09-09,Electronics,Smartphone,2,10068.03,20136.06,0.0,20136.06,Net Banking,Delivered,4.0
ORD003880,CUST00812,2024-08-22,Books,Textbook,1,628.66,628.66,0.0,628.66,UPI,Delivered,3.0
ORD003881,CUST00712,2023-06-02,Home,Rug,1,29614.14,29614.14,0.0,29614.14,Net Banking,Delivered,3.0
ORD003882,CUST00076,2023-09-29,Clothing,Jeans,3,2381.43,7144.29,5.0,6787.08,UPI,Cancelled,
ORD003883,CUST00819,2023-06-13,Books,Fiction,1,1238.95,1238.95,0.0,1238.95,COD,Delivered,5.0
ORD003884,CUST00096,2024-03-04,Sports,Cricket Bat,1,2638.39,2638.39,10.0,2374.55,Net Banking,Delivered,1.0
ORD003885,CUST00928,2024-07-08,Electronics,Smartwatch,2,9107.91,18215.82,0.0,18215.82,Credit Card,Delivered,3.0
ORD003886,CUST00291,2023-09-12,Home,Lamp,3,17166.26,51498.78,0.0,51498.78,UPI,Delivered,3.0
ORD003887,CUST00831,2023-05-10,Home,Sofa,1,17838.34,17838.34,10.0,16054.51,Debit Card,Returned,
ORD003888,CUST00439,2024-07-05,Electronics,Laptop,4,25386.34,101545.36,15.0,86313.56,UPI,Delivered,2.0
ORD003889,CUST00238,2023-07-16,Sports,Cricket Bat,4,2485.03,9940.12,0.0,9940.12,COD,Delivered,4.0
ORD003890,CUST00037,2024-02-14,Electronics,Laptop,2,26361.79,52723.58,15.0,44815.04,Debit Card,Delivered,4.0
ORD003891,CUST00912,2023-06-03,Books,Magazine,2,222.58,445.16,0.0,445.16,Net Banking,Delivered,3.0
ORD003892,CUST00693,2024-09-12,Electronics,Laptop,4,20500.22,82000.88,0.0,82000.88,Net Banking,Delivered,1.0
ORD003893,CUST00980,2023-02-09,Home,Sofa,2,20668.24,41336.48,10.0,37202.83,COD,Delivered,3.0
ORD003894,CUST00317,2024-09-05,Books,Textbook,4,243.11,972.44,15.0,826.57,Debit Card,Delivered,4.0
ORD003895,CUST00187,2024-12-03,Sports,Dumbbells,2,1571.34,3142.68,5.0,2985.55,Debit Card,Delivered,1.0
ORD003896,CUST00759,2024-10-26,Books,Textbook,4,404.82,1619.28,0.0,1619.28,Credit Card,Delivered,
ORD003897,CUST00230,2023-06-27,Electronics,Laptop,2,24434.89,48869.78,15.0,41539.31,Credit Card,Cancelled,
ORD003898,CUST00920,2024-06-07,Books,Comics,2,363.7,727.4,0.0,727.4,Net Banking,Delivered,3.0
ORD003899,CUST00187,2023-10-20,Home,Rug,3,23602.71,70808.13,0.0,70808.13,UPI,Delivered,5.0
ORD003900,CUST00549,2023-05-29,Home,Rug,5,23889.29,119446.45,0.0,119446.45,Debit Card,Delivered,5.0
ORD003901,CUST00851,2023-03-23,Sports,Yoga Mat,1,11335.71,11335.71,0.0,11335.71,Debit Card,Returned,
ORD003902,CUST00591,2023-09-22,Books,Comics,3,268.92,806.76,0.0,806.76,Net Banking,Delivered,5.0
ORD003903,CUST00332,2024-05-17,Electronics,Smartwatch,3,37240.06,111720.18,0.0,111720.18,COD,Delivered,1.0
ORD003904,CUST00663,2024-03-26,Home,Lamp,3,26697.38,80092.14,15.0,68078.32,UPI,Delivered,3.0
ORD003905,CUST00182,2024-07-17,Home,Table,4,14369.93,57479.72,0.0,57479.72,UPI,Delivered,5.0
ORD003906,CUST00928,2023-01-04,Books,Comics,4,539.13,2156.52,0.0,2156.52,COD,Shipped,
ORD003907,CUST00326,2024-03-20,Books,Fiction,1,808.53,808.53,5.0,768.1,COD,Delivered,5.0
ORD003908,CUST00465,2024-02-13,Electronics,Smartwatch,2,27651.19,55302.38,0.0,55302.38,COD,Delivered,2.0
ORD003909,CUST00916,2024-12-25,Home,Chair,1,20923.5,20923.5,0.0,20923.5,Net Banking,Delivered,4.0
ORD003910,CUST00028,2023-03-18,Electronics,Laptop,4,17606.73,70426.92,0.0,70426.92,Net Banking,Delivered,4.0
ORD003911,CUST00747,2023-01-11,Sports,Yoga Mat,5,6268.31,31341.55,5.0,29774.47,Credit Card,Shipped,
ORD003912,CUST00987,2024-04-28,Sports,Cricket Bat,3,6320.58,18961.74,10.0,17065.57,COD,Returned,
ORD003913,CUST00652,2024-06-20,Electronics,Tablet,5,7901.79,39508.95,15.0,33582.61,Credit Card,Delivered,3.0
ORD003914,CUST00137,2024-01-18,Books,Comics,2,1090.13,2180.26,0.0,2180.26,UPI,Delivered,4.0
ORD003915,CUST00811,2023-03-29,Electronics,Laptop,5,4969.25,24846.25,5.0,23603.94,COD,Returned,
ORD003916,CUST00570,2024-12-20,Electronics,Laptop,1,26497.13,26497.13,5.0,25172.27,Credit Card,Delivered,4.0
ORD003917,CUST00498,2024-05-06,Electronics,Headphones,1,18857.34,18857.34,10.0,16971.61,Credit Card,Delivered,1.0
ORD003918,CUST00483,2023-08-19,Clothing,Shoes,2,761.97,1523.94,5.0,1447.74,COD,Delivered,4.0
ORD003919,CUST00612,2024-10-25,Home,Chair,2,14137.34,28274.68,0.0,28274.68,Net Banking,Cancelled,
ORD003920,CUST00055,2023-02-05,Home,Sofa,1,29258.92,29258.92,15.0,24870.08,COD,Cancelled,
ORD003921,CUST00053,2024-05-23,Sports,Football,1,7300.24,7300.24,0.0,7300.24,UPI,Delivered,2.0
ORD003922,CUST00013,2024-11-12,Home,Table,3,2393.89,7181.67,0.0,7181.67,Net Banking,Delivered,2.0
ORD003923,CUST00721,2023-03-25,Sports,Football,1,9457.72,9457.72,5.0,8984.83,Debit Card,Delivered,4.0
ORD003924,CUST00374,2023-10-03,Books,Textbook,4,1227.72,4910.88,5.0,4665.34,UPI,Delivered,5.0
ORD003925,CUST00433,2023-11-13,Home,Sofa,4,18255.09,73020.36,0.0,73020.36,Debit Card,Delivered,4.0
ORD003926,CUST00680,2024-11-16,Sports,Football,3,10366.62,31099.86,0.0,31099.86,Credit Card,Delivered,4.0
ORD003927,CUST00292,2024-03-27,Electronics,Headphones,2,17981.72,35963.44,0.0,35963.44,UPI,Delivered,2.0
ORD003928,CUST00245,2023-08-24,Home,Rug,5,28185.53,140927.65,10.0,126834.88,Net Banking,Processing,
ORD003929,CUST00405,2024-04-03,Sports,Dumbbells,5,8814.72,44073.6,10.0,39666.24,Credit Card,Delivered,4.0
ORD003930,CUST00786,2023-12-18,Electronics,Laptop,3,42004.15,126012.45,10.0,113411.21,Credit Card,Delivered,4.0
ORD003931,CUST00309,2024-06-17,Books,Textbook,3,1054.49,3163.47,5.0,3005.3,Net Banking,Delivered,1.0
ORD003932,CUST00282,2024-06-11,Clothing,Jacket,1,3147.04,3147.04,5.0,2989.69,UPI,Delivered,2.0
ORD003933,CUST00291,2024-03-30,Sports,Dumbbells,3,1154.43,3463.29,0.0,3463.29,UPI,Delivered,5.0
ORD003934,CUST00592,2023-09-22,Books,Comics,2,767.75,1535.5,0.0,1535.5,Debit Card,Delivered,4.0
ORD003935,CUST00755,2023-04-03,Books,Magazine,1,342.06,342.06,,290.75,Credit Card,Delivered,5.0
ORD003936,CUST00381,2023-09-14,Sports,Yoga Mat,5,12993.23,64966.15,15.0,55221.23,Net Banking,Delivered,
ORD003937,CUST00568,2024-09-02,Sports,Football,3,14934.25,44802.75,0.0,44802.75,Debit Card,Delivered,3.0
ORD003938,CUST00847,2024-11-12,Books,Magazine,5,735.66,3678.3,10.0,3310.47,Net Banking,Delivered,2.0
ORD003939,CUST00667,2023-01-09,Clothing,Jacket,5,3619.31,18096.55,15.0,15382.07,Credit Card,Processing,
ORD003940,CUST00152,2023-06-08,Sports,Football,3,12947.18,38841.54,5.0,36899.46,Net Banking,Delivered,2.0
ORD003941,CUST00009,2024-07-13,Home,Sofa,3,25695.3,77085.9,5.0,73231.6,COD,Shipped,
ORD003942,CUST00906,2023-04-15,Books,Fiction,5,1397.81,6989.05,20.0,5591.24,Debit Card,Shipped,
ORD003943,CUST00875,2024-11-30,Sports,Bicycle,4,12163.3,48653.2,0.0,48653.2,COD,Delivered,3.0
ORD003944,CUST00396,2023-09-11,Electronics,Laptop,5,15298.62,76493.1,0.0,76493.1,Credit Card,Cancelled,
ORD003945,CUST00561,2023-03-24,Clothing,Jacket,2,3569.87,7139.74,0.0,7139.74,Credit Card,Delivered,4.0
ORD003946,CUST00345,2023-12-19,Books,Comics,3,261.65,784.95,10.0,706.46,COD,Shipped,
ORD003947,CUST00186,2024-09-26,Home,Lamp,4,13934.41,55737.64,5.0,52950.76,COD,Cancelled,
ORD003948,CUST00466,2024-04-17,Books,Magazine,5,1491.1,7455.5,0.0,7455.5,UPI,Cancelled,
ORD003949,CUST00338,2023-10-29,Books,Non-Fiction,4,535.38,2141.52,0.0,2141.52,Debit Card,Returned,
ORD003950,CUST00119,2024-08-18,Books,Textbook,2,1404.07,2808.14,0.0,2808.14,Debit Card,Returned,
ORD003951,CUST00912,2024-03-21,Electronics,Laptop,5,34809.79,174048.95,0.0,174048.95,Net Banking,Delivered,1.0
ORD003952,CUST00716,2023-09-13,Books,Magazine,4,471.43,1885.72,0.0,1885.72,Credit Card,Delivered,3.0
ORD003953,CUST00862,2024-05-05,Books,Non-Fiction,3,572.25,1716.75,10.0,1545.08,Net Banking,Delivered,3.0
ORD003954,CUST00417,2024-01-04,Electronics,Headphones,1,46119.2,46119.2,0.0,46119.2,Net Banking,Delivered,2.0
ORD003955,CUST00719,2024-04-21,Clothing,Dress,1,4405.15,4405.15,0.0,4405.15,Net Banking,Delivered,3.0
ORD003956,CUST00531,2023-04-15,Electronics,Laptop,2,43426.34,86852.68,10.0,78167.41,Debit Card,Delivered,4.0
ORD003957,CUST00651,2023-08-07,Clothing,Shoes,1,1585.73,1585.73,10.0,1427.16,Debit Card,Shipped,
ORD003958,CUST00936,2023-03-11,Sports,Cricket Bat,4,10874.36,43497.44,0.0,43497.44,Debit Card,Delivered,4.0
ORD003959,CUST00894,2023-04-18,Home,Table,1,13132.72,13132.72,0.0,13132.72,Credit Card,Delivered,1.0
ORD003960,CUST00504,2024-05-14,Books,Comics,5,1301.67,6508.35,15.0,5532.1,Credit Card,Delivered,4.0
ORD003961,CUST00080,2023-12-22,Home,Sofa,3,21211.68,63635.04,0.0,63635.04,COD,Delivered,4.0
ORD003962,CUST00386,2024-12-26,Clothing,Dress,3,2091.38,6274.14,5.0,5960.43,Credit Card,Shipped,
ORD003963,CUST00030,2024-11-27,Clothing,Shirt,5,3328.15,16640.75,0.0,16640.75,UPI,Delivered,2.0
ORD003964,CUST00937,2024-01-26,Sports,Football,5,8088.02,40440.1,15.0,34374.08,Credit Card,Delivered,3.0
ORD003965,CUST00855,2024-09-12,Books,Textbook,5,554.26,2771.3,0.0,2771.3,UPI,Delivered,5.0
ORD003966,CUST00912,2023-10-21,Clothing,Shirt,5,4970.91,24854.55,0.0,24854.55,Credit Card,Delivered,1.0
ORD003967,CUST00249,2024-09-23,Electronics,Tablet,2,33756.56,67513.12,0.0,67513.12,Net Banking,Delivered,2.0
ORD003968,CUST00215,2023-08-01,Sports,Dumbbells,1,2810.46,2810.46,5.0,2669.94,Net Banking,Processing,
ORD003969,CUST00301,2024-07-12,Electronics,Smartwatch,4,39552.28,158209.12,15.0,134477.75,Net Banking,Delivered,3.0
ORD003970,CUST00191,2024-01-23,Books,Fiction,4,387.23,1548.92,0.0,1548.92,Debit Card,Returned,
ORD003971,CUST00518,2023-10-03,Books,Fiction,2,783.49,1566.98,20.0,1253.58,Credit Card,Delivered,1.0
ORD003972,CUST00417,2023-08-16,Clothing,Shirt,2,3496.27,6992.54,10.0,6293.29,UPI,Delivered,3.0
ORD003973,CUST00492,2023-06-27,Clothing,Dress,4,2039.55,8158.2,15.0,6934.47,Debit Card,Delivered,4.0
ORD003974,CUST00512,2023-02-27,Sports,Cricket Bat,1,10850.64,10850.64,0.0,10850.64,Debit Card,Delivered,3.0
ORD003975,CUST00723,2023-05-09,Books,Magazine,1,810.76,810.76,10.0,729.68,Debit Card,Shipped,
ORD003976,CUST00686,2024-04-03,Electronics,Smartwatch,3,9174.59,27523.77,0.0,27523.77,Credit Card,Cancelled,
ORD003977,CUST00168,2023-12-06,Clothing,Jacket,2,687.91,1375.82,15.0,1169.45,UPI,Delivered,
ORD003978,CUST00619,2024-08-15,Sports,Dumbbells,2,11951.33,23902.66,5.0,22707.53,Net Banking,Shipped,
ORD003979,CUST00301,2024-07-25,Electronics,Headphones,4,5916.75,23667.0,0.0,23667.0,Credit Card,Delivered,5.0
ORD003980,CUST00432,2024-02-14,Sports,Cricket Bat,3,11872.96,35618.88,0.0,35618.88,Net Banking,Processing,
ORD003981,CUST00401,2023-11-01,Home,Sofa,1,12023.3,12023.3,5.0,11422.13,UPI,Returned,
ORD003982,CUST00950,2024-05-26,Clothing,Jacket,4,3857.58,15430.32,0.0,15430.32,Debit Card,Shipped,
ORD003983,CUST00183,2023-10-18,Books,Textbook,2,1302.58,2605.16,0.0,2605.16,UPI,Delivered,4.0
ORD003984,CUST00941,2024-11-06,Sports,Yoga Mat,1,6846.7,6846.7,0.0,6846.7,Debit Card,Shipped,
ORD003985,CUST00630,2024-08-30,Clothing,Jacket,5,4730.08,23650.4,20.0,18920.32,UPI,Delivered,4.0
ORD003986,CUST00282,2024-10-13,Electronics,Smartphone,1,24818.93,24818.93,0.0,24818.93,UPI,Delivered,1.0
ORD003987,CUST00132,2024-08-12,Sports,Yoga Mat,2,1184.38,2368.76,0.0,2368.76,Credit Card,Delivered,5.0
ORD003988,CUST00511,2023-05-28,Electronics,Tablet,4,43463.54,173854.16,0.0,173854.16,Debit Card,Delivered,5.0
ORD003989,CUST00640,2023-03-19,Electronics,Smartphone,5,16567.05,82835.25,15.0,70409.96,Credit Card,Delivered,3.0
ORD003990,CUST00839,2023-07-22,Clothing,Jeans,3,1430.18,4290.54,0.0,4290.54,Net Banking,Delivered,4.0
ORD003991,CUST00503,2023-03-14,Clothing,Shirt,4,2801.72,11206.88,0.0,11206.88,Net Banking,DELIVERED,
ORD003992,CUST00442,2024-12-14,Sports,Football,4,9504.43,38017.72,0.0,38017.72,UPI,Cancelled,
ORD003993,CUST00507,2024-08-06,Home,Sofa,5,17482.03,87410.15,0.0,87410.15,UPI,Delivered,3.0
ORD003994,CUST00332,2023-05-18,Sports,Cricket Bat,4,3979.86,15919.44,0.0,15919.44,Credit Card,Delivered,3.0
ORD003995,CUST00527,2023-03-18,Home,Table,3,26384.62,79153.86,0.0,79153.86,COD,Delivered,2.0
ORD003996,CUST00707,2023-05-27,Home,Sofa,3,4798.46,14395.38,15.0,12236.07,Credit Card,Shipped,
ORD003997,CUST00916,2023-06-17,Sports,Football,5,11717.78,58588.9,0.0,58588.9,Credit Card,Shipped,
ORD003998,CUST00321,2024-10-06,Electronics,Headphones,5,43784.38,218921.9,0.0,218921.9,Credit Card,Shipped,
ORD003999,CUST00930,2023-11-24,Home,Table,3,15251.35,45754.05,0.0,45754.05,Debit Card,Delivered,2.0
ORD004000,CUST00485,2023-09-26,Sports,Cricket Bat,5,6092.9,30464.5,5.0,28941.27,Credit Card,Delivered,5.0
ORD004001,CUST00145,2024-01-07,Clothing,Shoes,2,4779.82,9559.64,0.0,9559.64,Debit Card,Delivered,1.0
ORD004002,CUST00805,2023-10-20,Clothing,Shirt,3,3820.22,11460.66,5.0,10887.63,Debit Card,Delivered,4.0
ORD004003,CUST00240,2024-08-12,Clothing,Shoes,1,3397.94,3397.94,10.0,3058.15,Debit Card,Delivered,1.0
ORD004004,CUST00843,2024-11-06,Books,Comics,3,1371.53,4114.59,5.0,3908.86,Net Banking,Delivered,5.0
ORD004005,CUST00582,2024-05-04,Electronics,Smartphone,3,35604.18,106812.54,0.0,106812.54,UPI,Delivered,2.0
ORD004006,CUST00926,2023-01-09,Electronics,Smartwatch,4,16785.94,67143.76,0.0,67143.76,COD,Delivered,1.0
ORD004007,CUST00209,2023-09-26,Clothing,Shoes,2,3834.57,7669.14,0.0,7669.14,UPI,Shipped,
ORD004008,CUST00207,2024-03-18,Clothing,Jeans,5,3203.72,16018.6,0.0,16018.6,Net Banking,Delivered,4.0
ORD004009,CUST00090,2023-05-12,Clothing,Shirt,3,2721.06,8163.18,0.0,8163.18,Credit Card,Delivered,2.0
ORD004010,CUST00635,2024-05-29,Electronics,Tablet,2,44236.28,88472.56,0.0,88472.56,Debit Card,Delivered,3.0
ORD004011,CUST00607,2024-09-24,Clothing,Shoes,2,3022.18,6044.36,0.0,6044.36,COD,Delivered,5.0
ORD004012,CUST00661,2024-01-24,Books,Non-Fiction,5,1124.83,5624.15,10.0,5061.73,UPI,Delivered,2.0
ORD004013,CUST00193,2024-11-23,Electronics,Headphones,1,41365.48,41365.48,0.0,41365.48,COD,Delivered,2.0
ORD004014,CUST00072,2024-02-06,Sports,Football,3,3645.89,10937.67,0.0,10937.67,Debit Card,Returned,
ORD004015,CUST00983,2024-10-03,Electronics,Smartwatch,4,12288.43,49153.72,20.0,39322.98,Credit Card,Delivered,1.0
ORD004016,CUST00934,2024-12-08,Books,Fiction,2,310.6,621.2,0.0,621.2,COD,Delivered,1.0
ORD004017,CUST00910,2023-10-25,Books,Non-Fiction,4,1231.14,4924.56,0.0,4924.56,Credit Card,Delivered,2.0
ORD004018,CUST00801,2023-10-06,Clothing,Shirt,2,603.17,1206.34,5.0,1146.02,UPI,Returned,
ORD004019,CUST00441,2023-09-20,Electronics,Laptop,1,47940.96,47940.96,10.0,43146.86,Net Banking,Processing,
ORD004020,CUST00354,2024-04-09,Electronics,Smartphone,4,41457.72,165830.88,0.0,165830.88,Debit Card,Delivered,4.0
ORD004021,CUST00156,2023-08-02,Clothing,Dress,4,838.59,3354.36,10.0,3018.92,Credit Card,Delivered,4.0
ORD004022,CUST00983,2023-04-06,Sports,Cricket Bat,1,7805.51,7805.51,0.0,7805.51,Credit Card,Delivered,4.0
ORD004023,CUST01000,2024-09-18,Electronics,Laptop,5,47742.03,238710.15,0.0,238710.15,Debit Card,Delivered,4.0
ORD004024,CUST00891,2024-08-31,Home,Rug,3,1658.59,4975.77,15.0,4229.4,Net Banking,Delivered,4.0
ORD004025,CUST00407,2023-09-11,Sports,Football,2,9266.64,18533.28,0.0,18533.28,Net Banking,Delivered,4.0
ORD004026,CUST00111,2023-01-10,Sports,Dumbbells,5,10377.22,51886.1,0.0,51886.1,COD,Shipped,
ORD004027,CUST00935,2024-07-26,Electronics,Tablet,1,14297.93,14297.93,0.0,14297.93,Debit Card,Delivered,3.0
ORD004028,CUST00221,2023-12-12,Electronics,Laptop,4,40114.81,160459.24,0.0,160459.24,Net Banking,Processing,
ORD004029,CUST00903,2024-07-19,Sports,Yoga Mat,5,8354.81,41774.05,0.0,41774.05,Debit Card,Delivered,3.0
ORD004030,CUST00615,2024-05-19,Sports,Dumbbells,5,575.46,2877.3,15.0,2445.7,COD,Delivered,3.0
ORD004031,CUST00936,2024-12-03,Books,Comics,2,1290.01,2580.02,10.0,2322.02,UPI,Delivered,3.0
ORD004032,CUST00324,2024-08-12,Electronics,Headphones,1,11209.39,11209.39,20.0,8967.51,Credit Card,Returned,
ORD004033,CUST00942,2023-08-29,Clothing,Shoes,2,2837.21,5674.42,5.0,5390.7,COD,Delivered,2.0
ORD004034,CUST00561,2024-07-30,Sports,Yoga Mat,4,7591.07,30364.28,0.0,30364.28,Debit Card,Shipped,
ORD004035,CUST00247,2024-12-12,Books,Comics,3,222.09,666.27,0.0,666.27,UPI,Delivered,5.0
ORD004036,CUST00319,2024-06-13,Home,Lamp,3,13211.66,39634.98,15.0,33689.73,Net Banking,Delivered,3.0
ORD004037,CUST00101,2023-05-14,Home,Chair,1,7695.76,7695.76,0.0,7695.76,Debit Card,Delivered,3.0
ORD004038,CUST00354,2024-02-14,Clothing,Shirt,4,3087.89,12351.56,0.0,12351.56,UPI,Delivered,3.0
ORD004039,CUST00005,2023-09-17,Books,Non-Fiction,3,334.47,1003.41,0.0,1003.41,UPI,Shipped,
ORD004040,CUST00558,2024-12-20,Electronics,Headphones,2,35571.29,71142.58,0.0,71142.58,Credit Card,Delivered,5.0
ORD004041,CUST00391,2023-02-01,Electronics,Headphones,4,5817.29,23269.16,0.0,23269.16,Net Banking,Processing,
ORD004042,CUST00529,2023-12-07,Books,Textbook,1,416.3,416.3,0.0,416.3,UPI,Delivered,3.0
ORD004043,CUST00932,2024-05-27,Clothing,Jacket,4,1289.52,5158.08,5.0,4900.18,Net Banking,Returned,
